## [BeGaze]
## Converted from:	E:\aware home\AwareHome RecordingUnit 11-18\AwareHomeGazeStudy-RecordingUnit\jyp-b-[708ad83e-4768-421f-9f6a-8f6531b47ff9]\jyp-b-1-unified.smi
## Date:	04.11.2015 10:37:04
## Version:	BeGaze 3.4.46
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	jyp-b-1-recording.avi
## Number of Samples:	19773
## Reversed:	none
## [Run]
## Subject:	jyp-b-1-unified
## Description:	Run006
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, POR, AOI, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time	Type	Trial	L Pupil Diameter [mm]	R Pupil Diameter [mm]	B POR X [px]	B POR Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	B AOI Hit	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1	B Event Info
441750183	SMP	1	4.38	3.36	470.47	690.15	715.95	387.85	399.60	431.52	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.08	-0.07	0.99	0.22	-0.05	0.97	00:00:03:01		Fixation
441783477	SMP	1	4.30	3.28	461.86	687.05	701.54	388.90	396.98	433.84	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.07	-0.07	1.00	0.22	-0.05	0.97	00:00:03:02		Saccade
441816864	SMP	1	4.36	3.36	470.91	691.84	710.39	392.03	402.95	436.54	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.08	-0.07	0.99	0.22	-0.05	0.97	00:00:03:03		Saccade
441850067	SMP	1	4.46	3.36	469.94	686.92	713.24	386.92	400.92	429.86	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.08	-0.07	0.99	0.22	-0.05	0.97	00:00:03:04		Saccade
441883300	SMP	1	4.36	3.40	489.58	675.02	723.80	376.50	420.56	428.26	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.09	-0.06	0.99	0.21	-0.05	0.98	00:00:03:04		-
441916595	SMP	1	4.24	3.60	795.32	518.29	1022.98	123.83	642.23	350.36	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.31	0.14	0.94	0.02	0.02	1.00	00:00:03:05		-
441949920	SMP	1	4.94	3.76	670.25	867.25	765.10	937.33	665.94	347.49	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.50	0.86	0.00	0.02	1.00	00:00:03:06		Saccade
441983215	SMP	1	5.44	3.76	864.17	548.50	1105.15	157.65	668.08	341.59	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.37	0.11	0.92	0.00	0.03	1.00	00:00:03:07		Saccade
442016479	SMP	1	5.96	3.74	757.87	463.86	935.18	73.70	671.22	341.77	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.25	0.18	0.95	-0.01	0.03	1.00	00:00:03:08		Saccade
442049713	SMP	1	5.98	3.78	672.37	861.16	761.41	934.10	674.02	340.49	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.49	0.86	-0.01	0.03	1.00	00:00:03:09		Saccade
442082946	SMP	1	6.02	3.70	673.85	860.44	761.83	934.61	676.61	338.43	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.49	0.86	-0.01	0.03	1.00	00:00:03:09		Saccade
442116363	SMP	1	5.78	3.66	877.42	531.03	1117.89	132.49	677.53	333.58	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.38	0.13	0.92	-0.01	0.03	1.00	00:00:03:10		Saccade
442149566	SMP	1	5.94	3.64	890.36	533.65	1133.78	126.09	680.10	335.01	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.39	0.14	0.91	-0.01	0.03	1.00	00:00:03:11		Saccade
442182830	SMP	1	6.10	3.74	676.73	863.53	763.49	933.09	679.64	346.01	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.49	0.86	-0.01	0.02	1.00	00:00:03:12		Saccade
442216094	SMP	1	6.60	3.48	725.60	863.46	782.71	934.71	753.56	341.12	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.13	-0.49	0.86	-0.08	0.03	1.00	00:00:03:13		Saccade
442249328	SMP	1	0.00	3.72	1053.82	420.30	0.00	0.00	1048.35	273.70	-	0.00	0.00	0.00	-31.60	2.70	-24.30	0.00	0.00	0.00	-0.31	0.08	0.95	00:00:03:13		Saccade
442282684	SMP	1	0.00	2.76	1394.03	268.15	0.00	0.00	1358.57	108.93	-	0.00	0.00	0.00	-31.60	2.70	-24.30	0.00	0.00	0.00	-0.49	0.18	0.85	00:00:03:14		Fixation
442316009	SMP	1	0.00	3.40	1676.27	244.81	0.00	0.00	1595.93	65.85	-	0.00	0.00	0.00	-31.60	2.70	-24.30	0.00	0.00	0.00	-0.60	0.19	0.77	00:00:03:15		Fixation
442349182	SMP	1	0.00	3.94	1840.98	306.97	0.00	0.00	1722.60	109.59	-	0.00	0.00	0.00	-31.60	2.70	-24.30	0.00	0.00	0.00	-0.65	0.16	0.74	00:00:03:16		Fixation
442382446	SMP	1	0.00	4.28	1857.12	283.06	0.00	0.00	1737.50	86.36	-	0.00	0.00	0.00	-31.60	2.70	-24.30	0.00	0.00	0.00	-0.66	0.17	0.73	00:00:03:17		Saccade
442415710	SMP	1	0.00	4.64	2319.04	393.61	0.00	0.00	2075.84	141.50	-	0.00	0.00	0.00	-31.60	2.70	-24.30	0.00	0.00	0.00	-0.76	0.12	0.64	00:00:03:17		Saccade
442449066	SMP	1	4.00	4.42	1085.09	1119.11	1176.59	759.23	986.01	817.90	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.42	-0.34	0.84	-0.26	-0.36	0.90	00:00:03:18		Saccade
442482299	SMP	1	4.00	4.00	1287.78	701.27	1181.25	693.14	1444.65	228.14	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.43	-0.29	0.86	-0.55	0.10	0.83	00:00:03:19		Saccade
442515594	SMP	1	0.00	3.28	1080.41	719.34	1032.48	766.04	1200.65	221.43	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.33	-0.36	0.87	-0.41	0.11	0.90	00:00:03:20		-
442548828	SMP	1	0.00	3.64	1020.52	424.34	0.00	0.00	1018.30	279.11	-	0.00	0.00	0.00	-31.60	2.70	-24.30	0.00	0.00	0.00	-0.29	0.07	0.95	00:00:03:20		Saccade
