## [BeGaze]
## Converted from:	E:\Aware HOme\aware home recording unit 11-17\AwareHomeGazeStudy-RecordingUnit\p12r2-[5c22edcb-ae09-40ff-b1af-7e1196b7bfab]\p12r2-2-unified.smi
## Date:	04.11.2015 10:37:04
## Version:	BeGaze 3.4.46
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	p12r2-2-recording.avi
## Number of Samples:	17883
## Reversed:	none
## [Run]
## Subject:	p12r2-2-unified
## Description:	Run005
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, POR, AOI, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time	Type	Trial	L Pupil Diameter [mm]	R Pupil Diameter [mm]	B POR X [px]	B POR Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	B AOI Hit	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1	B Event Info
2505699645	SMP	1	4.00	4.00	458.51	594.36	587.23	491.11	616.31	418.43	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	0.03	-0.16	0.99	0.04	-0.04	1.00	00:00:00:14		Saccade
2505733001	SMP	1	0.00	4.00	530.91	421.83	0.00	0.00	633.67	475.85	-	0.00	0.00	0.00	-31.60	2.70	-24.30	0.00	0.00	0.00	0.03	-0.09	1.00	00:00:00:14		Saccade
2505766235	SMP	1	4.00	4.00	623.81	589.96	764.89	581.36	701.54	502.57	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.13	-0.23	0.97	-0.03	-0.11	0.99	00:00:00:15		Saccade
2505799530	SMP	1	7.66	4.50	704.88	507.87	826.25	618.22	803.07	454.54	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.18	-0.26	0.95	-0.12	-0.07	0.99	00:00:00:16		Saccade
2505832763	SMP	1	7.62	7.22	3524.75	-1805.37	819.46	616.72	4425.50	-2384.07	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.17	-0.26	0.95	-0.77	0.56	0.31	00:00:00:16		Saccade
2505865997	SMP	1	7.72	0.00	700.40	634.34	810.20	616.55	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.16	-0.26	0.95	0.00	0.00	0.00	00:00:00:17		Saccade
2505899383	SMP	1	7.52	0.00	690.21	637.23	799.83	619.47	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.15	-0.26	0.95	0.00	0.00	0.00	00:00:00:18		Saccade
2505932678	SMP	1	7.70	4.00	517.82	815.47	802.51	600.78	568.90	1026.24	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.16	-0.24	0.96	0.07	-0.51	0.86	00:00:00:19		Saccade
2505965881	SMP	1	4.00	4.00	512.04	817.42	794.57	606.44	565.08	1024.45	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.15	-0.25	0.96	0.08	-0.51	0.86	00:00:00:20		Saccade
2505999114	SMP	1	7.36	0.00	398.15	1071.90	784.91	608.31	457.84	908.09	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.14	-0.25	0.96	0.17	-0.43	0.89	00:00:00:21		Saccade
2506032379	SMP	1	7.34	4.00	667.19	522.56	775.61	613.68	780.16	486.56	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.13	-0.26	0.96	-0.10	-0.10	0.99	00:00:00:22		Saccade
2506065765	SMP	1	7.36	4.00	669.06	510.92	774.69	599.31	779.73	478.24	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.13	-0.24	0.96	-0.10	-0.09	0.99	00:00:00:22		Saccade
2506099029	SMP	1	7.38	0.00	659.66	623.87	764.43	606.65	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.13	-0.25	0.96	0.00	0.00	0.00	00:00:00:23		Saccade
2506132263	SMP	1	7.26	0.00	658.42	618.42	762.03	601.35	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.12	-0.25	0.96	0.00	0.00	0.00	00:00:01:00		Fixation
2506165496	SMP	1	7.40	0.00	653.01	622.01	756.95	604.90	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.12	-0.25	0.96	0.00	0.00	0.00	00:00:01:01		Fixation
2506198760	SMP	1	7.40	0.00	654.07	614.09	756.51	597.16	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.12	-0.24	0.96	0.00	0.00	0.00	00:00:01:02		Fixation
2506232147	SMP	1	7.62	0.00	651.97	613.82	754.22	596.92	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.12	-0.24	0.96	0.00	0.00	0.00	00:00:01:02		Fixation
2506265380	SMP	1	4.28	0.00	650.97	612.80	752.95	595.94	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.12	-0.24	0.96	0.00	0.00	0.00	00:00:01:03		Fixation
2506298614	SMP	1	4.16	0.00	647.20	617.26	749.82	600.32	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.24	0.96	0.00	0.00	0.00	00:00:01:04		Fixation
2506331878	SMP	1	4.34	0.00	646.20	617.28	748.75	600.36	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.25	0.96	0.00	0.00	0.00	00:00:01:05		Fixation
2506365173	SMP	1	4.34	0.00	641.78	622.64	745.11	605.62	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.25	0.96	0.00	0.00	0.00	00:00:01:06		Saccade
2506398498	SMP	1	4.28	4.00	590.41	624.50	749.82	590.62	681.81	615.74	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.11	-0.24	0.96	-0.02	-0.21	0.98	00:00:01:06		Saccade
2506431762	SMP	1	4.32	4.00	598.45	609.46	749.32	587.09	691.56	594.88	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.11	-0.23	0.97	-0.02	-0.19	0.98	00:00:01:07		Saccade
2506465026	SMP	1	4.26	4.00	601.34	604.38	748.28	586.91	695.76	585.49	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.11	-0.23	0.97	-0.03	-0.18	0.98	00:00:01:08		Saccade
2506498260	SMP	1	4.30	0.00	647.41	605.27	747.65	588.64	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.24	0.97	0.00	0.00	0.00	00:00:01:09		Saccade
2506531677	SMP	1	4.32	0.00	644.42	610.56	745.52	593.82	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.24	0.96	0.00	0.00	0.00	00:00:01:10		Fixation
2506564880	SMP	1	4.28	0.00	641.22	616.78	743.35	599.91	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.24	0.96	0.00	0.00	0.00	00:00:01:10		Fixation
2506598144	SMP	1	4.38	0.00	639.72	618.05	742.00	601.17	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.25	0.96	0.00	0.00	0.00	00:00:01:11		Fixation
2506631378	SMP	1	4.30	4.00	584.66	634.08	745.00	603.08	679.01	620.28	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.11	-0.25	0.96	-0.01	-0.21	0.98	00:00:01:12		Saccade
2506664642	SMP	1	4.16	4.00	637.73	602.97	773.55	594.83	736.79	556.11	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.13	-0.24	0.96	-0.06	-0.16	0.99	00:00:01:12		Saccade
2506697998	SMP	1	7.08	4.00	633.72	604.61	771.80	595.73	733.14	564.37	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.13	-0.24	0.96	-0.06	-0.17	0.98	00:00:01:13		Saccade
2506731262	SMP	1	7.22	4.00	629.98	604.27	769.60	594.18	729.43	571.24	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.13	-0.24	0.96	-0.06	-0.17	0.98	00:00:01:14		Saccade
2506764526	SMP	1	7.64	4.00	620.00	610.14	768.30	590.95	716.04	592.96	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.13	-0.24	0.96	-0.05	-0.19	0.98	00:00:01:15		Saccade
2506797760	SMP	1	7.74	4.00	621.34	606.88	763.58	594.08	720.95	581.62	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.24	0.96	-0.05	-0.18	0.98	00:00:01:16		Saccade
2506831054	SMP	1	7.60	4.00	620.56	604.30	762.60	590.97	719.59	581.43	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.24	0.96	-0.05	-0.18	0.98	00:00:01:17		Saccade
2506864379	SMP	1	7.26	6.28	641.07	582.46	762.41	572.36	735.15	507.35	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.22	0.97	-0.06	-0.12	0.99	00:00:01:18		Saccade
2506897613	SMP	1	7.22	0.00	657.07	595.91	756.08	579.38	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.12	-0.23	0.97	0.00	0.00	0.00	00:00:01:18		Fixation
2506930938	SMP	1	7.50	0.00	654.91	598.26	754.24	581.71	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.12	-0.23	0.97	0.00	0.00	0.00	00:00:01:19		Fixation
2506964111	SMP	1	7.28	0.00	655.85	593.12	754.22	576.67	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.12	-0.23	0.97	0.00	0.00	0.00	00:00:01:20		Saccade
2506997375	SMP	1	5.10	0.00	649.43	598.81	748.51	582.30	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.23	0.97	0.00	0.00	0.00	00:00:01:21		Saccade
2507030822	SMP	1	4.50	5.00	338.35	1098.58	755.31	560.79	416.32	907.73	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.21	0.97	0.20	-0.43	0.88	00:00:01:22		Saccade
2507063995	SMP	1	4.48	4.96	335.05	1105.59	754.20	557.76	415.49	910.24	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.21	0.97	0.20	-0.43	0.88	00:00:01:22		Saccade
2507097259	SMP	1	4.84	0.00	652.95	578.75	748.23	562.70	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.21	0.97	0.00	0.00	0.00	00:00:01:23		Saccade
2507130523	SMP	1	4.62	0.00	656.64	569.15	750.22	553.27	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.21	0.97	0.00	0.00	0.00	00:00:02:00		Saccade
2507163879	SMP	1	4.76	0.00	653.53	571.98	747.48	556.08	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.21	0.97	0.00	0.00	0.00	00:00:02:01		Saccade
2507197143	SMP	1	4.66	5.66	595.58	596.57	754.05	540.25	676.08	608.71	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.19	0.97	-0.01	-0.20	0.98	00:00:02:01		Saccade
2507230377	SMP	1	4.72	5.20	595.20	597.05	755.15	536.46	674.22	610.55	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.19	0.97	-0.01	-0.21	0.98	00:00:02:02		Fixation
2507263641	SMP	1	4.74	5.24	586.47	611.79	752.38	541.35	665.53	625.21	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.12	-0.20	0.97	0.00	-0.22	0.98	00:00:02:03		Fixation
2507296905	SMP	1	4.64	5.36	586.32	606.57	745.57	553.84	670.56	615.27	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.11	-0.21	0.97	-0.01	-0.21	0.98	00:00:02:04		Saccade
2507330261	SMP	1	4.90	0.00	652.48	564.79	744.90	549.08	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.20	0.97	0.00	0.00	0.00	00:00:02:05		Saccade
2507363525	SMP	1	4.74	0.00	638.01	589.59	734.50	573.46	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.10	-0.22	0.97	0.00	0.00	0.00	00:00:02:06		Saccade
2507396759	SMP	1	4.96	0.00	634.92	595.54	732.39	579.29	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.10	-0.23	0.97	0.00	0.00	0.00	00:00:02:06		-
2507430114	SMP	1	4.78	0.00	638.68	589.69	735.23	573.56	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.10	-0.22	0.97	0.00	0.00	0.00	00:00:02:07		-
2507463348	SMP	1	4.86	4.72	570.43	-257.27	737.18	568.66	283.45	-809.08	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.10	-0.22	0.97	0.21	0.66	0.72	00:00:02:08		Saccade
2507496643	SMP	1	6.92	0.00	416.63	989.43	573.05	952.34	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	0.03	-0.51	0.86	0.00	0.00	0.00	00:00:02:08		Saccade
2507529876	SMP	1	7.22	0.00	653.35	595.51	752.02	579.04	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.12	-0.23	0.97	0.00	0.00	0.00	00:00:02:09		Fixation
2507563385	SMP	1	7.04	0.00	655.57	591.01	753.49	574.62	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.12	-0.22	0.97	0.00	0.00	0.00	00:00:02:10		Fixation
2507596435	SMP	1	6.94	0.00	649.64	597.44	748.46	580.97	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.11	-0.23	0.97	0.00	0.00	0.00	00:00:02:11		Saccade
2507629760	SMP	1	7.34	0.00	639.65	487.10	715.42	473.63	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.08	-0.14	0.99	0.00	0.00	0.00	00:00:02:12		Saccade
2507663146	SMP	1	6.92	0.00	429.21	982.72	585.07	946.59	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	0.03	-0.51	0.86	0.00	0.00	0.00	00:00:02:13		Saccade
2507696380	SMP	1	6.68	0.00	427.56	981.34	583.14	945.24	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	0.03	-0.51	0.86	0.00	0.00	0.00	00:00:02:13		Saccade
2507729644	SMP	1	6.50	0.00	426.16	981.05	581.65	944.92	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	0.03	-0.51	0.86	0.00	0.00	0.00	00:00:02:14		-
2507762878	SMP	1	6.40	0.00	426.98	980.95	582.48	944.87	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	0.03	-0.51	0.86	0.00	0.00	0.00	00:00:02:15		Saccade
2507796386	SMP	1	5.74	5.36	526.02	664.28	611.28	818.39	698.54	555.97	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	0.00	-0.42	0.91	-0.03	-0.16	0.99	00:00:02:16		Saccade
2507829620	SMP	1	5.86	4.70	584.43	523.18	684.06	497.07	695.85	562.79	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.06	-0.16	0.99	-0.03	-0.16	0.99	00:00:02:17		Saccade
2507862701	SMP	1	5.10	4.46	601.68	592.37	744.51	579.13	694.20	569.37	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.11	-0.23	0.97	-0.03	-0.17	0.99	00:00:02:18		-
2507896026	SMP	1	4.46	4.76	482.68	769.90	545.68	1019.75	704.39	553.80	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	0.06	-0.55	0.83	-0.04	-0.16	0.99	00:00:02:18		-
2507929260	SMP	1	4.90	3.92	607.14	508.99	704.76	493.31	715.29	541.68	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.08	-0.16	0.98	-0.05	-0.15	0.99	00:00:02:19		-
2507962524	SMP	1	0.00	4.94	270.63	1113.96	590.69	969.68	415.43	950.64	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	0.02	-0.52	0.85	0.20	-0.46	0.87	00:00:02:20		-
2507995849	SMP	1	6.02	4.30	-558.12	2223.78	606.13	965.83	-2933.28	4720.46	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	0.01	-0.52	0.85	-0.64	0.76	-0.11	00:00:02:21		Saccade
2508028991	SMP	1	4.76	0.00	450.17	1004.17	610.13	967.38	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	0.00	-0.52	0.85	0.00	0.00	0.00	00:00:02:21		Saccade
2508062286	SMP	1	4.60	0.00	682.25	616.48	787.13	599.21	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.14	-0.24	0.96	0.00	0.00	0.00	00:00:02:22		Fixation
2508095581	SMP	1	7.38	0.00	690.14	614.12	795.11	596.81	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.15	-0.24	0.96	0.00	0.00	0.00	00:00:02:23		Fixation
2508128967	SMP	1	7.42	4.50	700.95	640.75	802.28	593.82	801.88	509.79	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.16	-0.24	0.96	-0.12	-0.12	0.99	00:00:03:00		Saccade
2508162170	SMP	1	7.38	0.00	708.81	607.34	813.80	589.96	0.00	0.00	-	31.60	2.70	-24.30	0.00	0.00	0.00	-0.17	-0.23	0.96	0.00	0.00	0.00	00:00:03:01		Saccade
2508195465	SMP	1	7.52	5.18	544.58	760.82	577.04	1030.97	800.35	527.80	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	0.03	-0.56	0.83	-0.12	-0.13	0.98	00:00:03:01		Saccade
2508228668	SMP	1	7.36	5.04	550.89	759.45	582.58	1030.63	807.76	525.91	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	0.03	-0.56	0.83	-0.12	-0.13	0.98	00:00:03:02		Saccade
2508261901	SMP	1	7.26	4.76	707.42	648.43	818.63	611.07	810.10	528.19	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.17	-0.25	0.95	-0.13	-0.13	0.98	00:00:03:03		Saccade
2508295257	SMP	1	7.26	4.66	708.27	626.37	825.75	604.27	809.80	532.49	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.18	-0.25	0.95	-0.13	-0.14	0.98	00:00:03:04		Saccade
2508328491	SMP	1	7.18	3.78	683.30	509.78	780.57	592.58	804.77	482.40	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	-0.14	-0.24	0.96	-0.12	-0.09	0.99	00:00:03:04		-
2508361785	SMP	1	0.00	0.00	NaN	NaN	0.00	0.00	0.00	0.00	-	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	00:00:03:05		-
2508395019	SMP	1	4.00	4.00	-1512.80	-4620.23	555.42	539.90	-12638.30	-21676.52	-	31.60	2.70	-24.30	-31.60	2.70	-24.30	0.05	-0.20	0.98	0.51	0.85	0.14	00:00:03:06		Saccade
2508428314	SMP	1	4.00	4.00	420.41	466.14	512.45	473.39	510.19	465.98	-	32.03	2.38	-21.03	-31.60	2.70	-24.30	0.09	-0.14	0.99	0.13	-0.08	0.99	00:00:03:07		Saccade
2508461639	SMP	1	4.00	4.00	332.65	319.20	303.24	276.20	450.03	436.57	-	32.03	2.38	-21.03	-31.60	2.70	-24.30	0.26	0.03	0.97	0.18	-0.05	0.98	00:00:03:08		Saccade
2508494934	SMP	1	6.84	0.00	366.49	77.06	346.66	84.17	0.00	0.00	-	32.32	2.32	-19.91	0.00	0.00	0.00	0.22	0.18	0.96	0.00	0.00	0.00	00:00:03:09		Saccade
2508528106	SMP	1	6.98	0.00	390.98	1.64	357.61	9.93	0.00	0.00	-	32.60	2.22	-18.95	0.00	0.00	0.00	0.20	0.23	0.95	0.00	0.00	0.00	00:00:03:10		Saccade
2508561340	SMP	1	5.46	4.00	380.07	326.86	442.64	257.13	455.56	416.17	-	32.74	2.20	-18.53	-31.60	2.70	-24.30	0.15	0.04	0.99	0.18	-0.04	0.98	00:00:03:10		Saccade
2508594818	SMP	1	4.94	4.00	407.33	491.11	493.73	423.76	520.40	551.39	-	32.83	2.19	-18.29	-31.60	2.70	-24.30	0.11	-0.10	0.99	0.12	-0.15	0.98	00:00:03:11		Saccade
2508627990	SMP	1	4.42	4.00	489.21	422.53	619.64	355.95	531.38	476.78	-	32.83	2.19	-18.29	-31.60	2.70	-24.30	0.00	-0.04	1.00	0.11	-0.09	0.99	00:00:03:12		Fixation
2508661285	SMP	1	4.58	4.00	553.35	390.92	705.02	305.24	561.03	449.97	-	32.83	2.19	-18.29	-31.60	2.70	-24.30	-0.08	0.00	1.00	0.09	-0.07	0.99	00:00:03:13		Fixation
2508694549	SMP	1	4.60	4.00	556.77	391.03	703.00	309.25	568.77	450.06	-	32.83	2.19	-18.29	-31.60	2.70	-24.30	-0.07	0.00	1.00	0.08	-0.07	0.99	00:00:03:13		Fixation
2508727722	SMP	1	4.52	4.00	564.06	390.04	709.79	305.69	575.69	450.58	-	32.83	2.19	-18.29	-31.60	2.70	-24.30	-0.08	0.00	1.00	0.08	-0.07	0.99	00:00:03:14		Fixation
2508761138	SMP	1	4.56	4.00	571.22	391.60	717.23	306.12	582.59	452.14	-	32.83	2.19	-18.29	-31.60	2.70	-24.30	-0.09	0.00	1.00	0.07	-0.07	1.00	00:00:03:15		Fixation
2508794403	SMP	1	4.54	4.00	582.56	383.75	729.32	305.15	588.23	441.29	-	32.83	2.19	-18.29	-31.60	2.70	-24.30	-0.10	0.00	1.00	0.06	-0.06	1.00	00:00:03:16		Fixation
2508827606	SMP	1	4.54	4.00	591.75	383.99	741.15	308.67	593.80	438.22	-	32.83	2.19	-18.29	-31.60	2.70	-24.30	-0.11	0.00	0.99	0.06	-0.06	1.00	00:00:03:17		Saccade
2508860870	SMP	1	4.40	4.00	687.40	342.72	873.00	235.44	623.67	405.38	-	32.83	2.19	-18.29	-31.60	2.70	-24.30	-0.21	0.06	0.98	0.03	-0.03	1.00	00:00:03:17		Saccade
